title,slug,chapter_type,abbreviation,parent_organization,organization_family,war_period,war_period_name,state,state_slug,county,county_slug,geo_tag,address_line1,city,postal_code,latitude,longitude,has_location,phone,email,website,post_number
Carroll County #896,mcl-det-896-md,local,Det 896,mcl_md_24510,MCL,world-war-1,,MD,maryland,Carroll County,,md_24013,AMERICAN LEGION #31: 2 Sycamore St,WESTMINSTER,21157,39.56926,-76.9915,True,301-717-9489,carlhaven@gmail.com,,896
Choptank #439,mcl-det-439-md,local,Det 439,mcl_md_24510,MCL,world-war-1,,MD,maryland,Caroline County,,md_24011,29511 Canvasback Dr,Easton,21601,38.773335,-76.051322,True,410-463-1318,danadams@hotmail.com,,439
Cpl Pete Arnold #1198,mcl-det-1198-md,local,Det 1198,mcl_md_24510,MCL,world-war-1,,MD,maryland,Harford County,,md_24025,Jarrettsville VFW #8672: 1714 Morse Rd,Forest Hill,21050,39.582294,-76.455364,True,443-504-8456,Crist_burns@yahoo.com,harfordcountymarines.org,1198
First State #689,mcl-det-689-md,local,Det 689,mcl_md_24510,MCL,world-war-1,,MD,maryland,Sussex County,,de_10005,2308 Philadelphia Ave,Ocean City,21842,38.353229,-75.07636,True,703-371-1875,SOTOTAZ@GMAIL.COM,,689
Free State Marine #544,mcl-det-544-md,local,Det 544,mcl_md_24510,MCL,world-war-1,,MD,maryland,Prince George's County,,md_24033,8205 Laurel Bowie Rd,Bowie,20715,39.002806,-76.759862,True,301-262-1696,gerarddevlin@aol.com,,544
Garrett County #1234,mcl-det-1234-md,local,Det 1234,mcl_md_24510,MCL,world-war-1,,MD,maryland,Preston County,,wv_54077,423 Memorial Dr,Oakland,21550,39.412488,-79.402733,True,301-616-5698,robheilig1@yahoo.com,,1234
Jason David Mileo #1147,mcl-det-1147-md,local,Det 1147,mcl_md_24510,MCL,world-war-1,,MD,maryland,Talbot County,,md_24041,2619 Centreville Rd,Centreville,21617,39.037826,-76.073194,True,410-808-0047,gdck4@msn.com,,1147
L/Cpl Gregory S Copenhaver #1098,mcl-det-1098-md,local,Det 1098,mcl_md_24510,MCL,world-war-1,,MD,maryland,Cecil County,,md_24015,281 W High Street,Elkton,21061-3268,39.608116,-75.835056,True,410-398-9720,buzztaylor52@yahoo.com,,1098
L/Cpl Robert W Deane #770,mcl-det-770-md,local,Det 770,mcl_md_24510,MCL,world-war-1,,MD,maryland,Montgomery County,,md_24031,VFW Post 10076: 111 S Main St,Mt Airy,21771,39.376337,-77.15465,True,240-577-1183,info@mcldeane.org,,770
Maryland Marines #1371,mcl-det-1371-md,local,Det 1371,mcl_md_24510,MCL,world-war-1,,MD,maryland,Sussex County,,de_10005,2100 Baltimore Ave,Ocean City,21842,38.407387,-75.057965,True,443-477-0670,craig.reeling@marylandmarines.org,marylandmarines.org,1371
Mountainside Marines #1071,mcl-det-1071-md,local,Det 1071,mcl_md_24510,MCL,world-war-1,,MD,maryland,Garrett County,,md_24023,31 THOMAS ST Cumberland Outdoor Club,Cumberland,21502,39.641402,-78.764453,True,(240) 362-7601,,,1071
Patuxent River #1305,mcl-det-1305-md,local,Det 1305,mcl_md_24510,MCL,world-war-1,,MD,maryland,St. Mary's County,,md_24037,VFW Post 2632: 23282 Three Notch Rd,California,20619,38.308192,-76.526948,True,443-624-3908,fekawi@comcast.net,,1305
Peacekeepers #1492,mcl-det-1492-md,local,Det 1492,mcl_md_24510,MCL,world-war-1,,MD,maryland,Worcester County,,md_24047,American Legion Post 166: 2308 Philadelphia Ave,Ocean City,21842,38.3222,-75.21836,True,302-628-2624, 0311chief@gmail.com,,1492
SSgt Karl G Taylor #1084,mcl-det-1084-md,local,Det 1084,mcl_md_24510,MCL,world-war-1,,MD,maryland,Howard County,,md_24027,4225 VFW Lane,Ellicott City,21042,39.255221,-76.81492,True,410-795-5067,commandant@mcl1084.org,,1084
SSgt Walter F 'Trae' Cohee III #115,mcl-det-115-md,local,Det 115,mcl_md_24510,MCL,world-war-1,,MD,maryland,Dorchester County,,md_24019,American Legion Post 64,1109 American Legion Rd,,38.376675,-75.62061,True,410-430-6566,roger.martinson@edwardjones.com,,115
Sgt Jack Hettchen #1428,mcl-det-1428-md,local,Det 1428,mcl_md_24510,MCL,world-war-1,,MD,maryland,Prince George's County,,md_24033,American Legion Post #86: 2013 Viers Mill Road,Rockville,20851,39.074448,-77.116275,True,301-272-7641,mikejadoow@gmail.com,,1428
Shangri-La #118,mcl-det-118-md,local,Det 118,mcl_md_24510,MCL,world-war-1,,MD,maryland,Frederick County,,md_24021,702 East South St,Frederick,21701,39.407982,-77.397634,True,301-388-7496,Layman@gmail.com,,118
So Maryland Leathernecks #119,mcl-det-119-md,local,Det 119,mcl_md_24510,MCL,world-war-1,,MD,maryland,Charles County,,md_24017,ROUTES 301 AND 225 AMERICAN LEGION POST 82,LA PLATA,20646,38.538376,-76.983426,True,(301) 934-8493,,,119
Aroostook County Marine #1368,mcl-det-1368-me,local,Det 1368,mcl_me_23011,MCL,world-war-1,,ME,maine,Aroostook County,,me_23003,86 Main St,Houlton,,46.125862,-67.838084,True,207-532-4414,edward_lk@yahoo.com,,1368
Boothbay Region #1366,mcl-det-1366-me,local,Det 1366,mcl_me_23011,MCL,world-war-1,,ME,maine,Sagadahoc County,,me_23023,25 Industrial Park Drive American Legion 36,Boothbay,,43.899945,-69.623784,True,,,LEATHERNECK@TIDEWATER.NET,1366
Central Maine #810,mcl-det-810-me,local,Det 810,mcl_me_23011,MCL,world-war-1,,ME,maine,Cumberland County,,me_23005,American Legion Post 31: 426 Washington St N,Auburn,04210,44.076603,-70.238742,True,207-514-4911,benjamin.redmond@gmail.com,,810
Greater Bangor Area #1151,mcl-det-1151-me,local,Det 1151,mcl_me_23011,MCL,world-war-1,,ME,maine,Penobscot County,,me_23019,15 Colonial Cir,Brewer,04412,44.816288,-68.739026,True,207-944-4893,dkozerow@hotmail.com,,1151
Greater Lincoln #976,mcl-det-976-me,local,Det 976,mcl_me_23011,MCL,world-war-1,,ME,maine,Piscataquis County,,me_23021,Carl Burrill Post 77 American Legion,3 Flemming St,,45.362528,-68.504214,True,207-736-4091,pepinra@gmail.com,,976
Kenneceb Valley #599,mcl-det-599-me,local,Det 599,mcl_me_23011,MCL,world-war-1,,ME,maine,Kennebec County,,me_23011,IHOP 110 Community Dr,Augusta,04330,44.339118,-69.776812,True,207-380-8229,tarps96cu@gmail.com,,599
Maine Leatherneck #1361,mcl-det-1361-me,local,Det 1361,mcl_me_23011,MCL,world-war-1,,ME,maine,Franklin County,,me_23007,VFW,58 Preble Ave,,44.781743,-69.83091,True,204-279-0117,NACHRACH2@HOTMAIL.COM,,1361
Meo-Bosse #1414,mcl-det-1414-me,local,Det 1414,mcl_me_23011,MCL,world-war-1,,ME,maine,Aroostook County,,me_23003,163 VAN BUREN ROAD CARY MEDICAL CENTER,CARIBOU,,46.879586,-68.008051,True,207-999-9077,vhardacker@gmail.com,,1414
Mid-Coast #637,mcl-det-637-me,local,Det 637,mcl_me_23011,MCL,world-war-1,,ME,maine,Knox County,,me_23013,54 Tillson Ave,Rockland,04841,44.104352,-69.100963,True,207-273-3843,downeastdiver@yahoo.com,,637
Southern Maine #1324,mcl-det-1324-me,local,Det 1324,mcl_me_23011,MCL,world-war-1,,ME,maine,Cumberland County,,me_23005,VFW Post 6859 687 Forest Ave,Portland,04103,43.683609,-70.381919,True,207-329-1855,dclose1@icloud.com,,1324
Western Maine #774,mcl-det-774-me,local,Det 774,mcl_me_23011,MCL,world-war-1,,ME,maine,Androscoggin County,,me_23001,12 Spring St,Mechanic Falls,04256,44.112563,-70.397078,True,207-336-2871,,,774
Alpena #1327,mcl-det-1327-mi,local,Det 1327,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Alpena County,,mi_26007,VFW Post 2496: 2900 Connon St,Alpena,49707,45.042031,-83.463363,True,989-590-7792,mchenrykevin0311@gmail.com,,1327
Belcher-Lane-Williams #146,mcl-det-146-mi,local,Det 146,mcl_mi_26065,MCL,world-war-1,,MI,michigan,St. Clair County,,mi_26147,1711 Pine Grove Ave,Port Huron,48060,42.992497,-82.432441,True,810-956-4154,vierscharles@yahoo.com,,146
Branch Area #763,mcl-det-763-mi,local,Det 763,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Calhoun County,,mi_26025,84 W Chicago St,Coldwater,49036,41.941526,-85.004768,True,517-617-1037,jerrylutterbeck@charter.net,,763
Capital #148,mcl-det-148-mi,local,Det 148,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Ingham County,,mi_26065,VFW Post 701,123 N Rosemary Ave,,42.734532,-84.588397,True,517-898-5987,tom.christensen81@yahoo.com,,148
Cascades #149,mcl-det-149-mi,local,Det 149,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Hillsdale County,,mi_26059,VVA 109 235 W Franklin St,Jackson,49203,42.211189,-84.397329,True,517-499-1666,happyhunter1964@yahoo.com,,149
Cpl Jack A Davenport #684,mcl-det-684-mi,local,Det 684,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Roscommon County,,mi_26143,VFW Post 4034 935 S Loxley Rd Houghton Lake,,48629,44.493789,-84.596045,True, (989) 714-9232,rydd01@gmail.com,,684
Cpl Stanley L Moore #159,mcl-det-159-mi,local,Det 159,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Macomb County,,mi_26099,American Legion Post 374: 2079 12 Mile Rd,Berkley,48072,42.503138,-83.178646,True,248-280-0862,madonna376@comcast.net,,159
David Murninghan #161,mcl-det-161-mi,local,Det 161,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Livingston County,,mi_26093,American Legion 3265 W Grand River Ave,Howell,48843,42.623199,-83.979345,True,810-360-5052,waltlorenz@yahoo.com,,161
Dearborn #152,mcl-det-152-mi,local,Det 152,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Wayne County,,mi_26163,4131 MAPLE Detachment Home,DEARBORN,48126,42.318026,-83.17671,True,(313) 720-2712,marret94@aol.com,,152
Downriver #153,mcl-det-153-mi,local,Det 153,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Wayne County,,mi_26163,1526 Fort St.,Lincoln Park,48146,42.206608,-83.153472,True,313-382-5618,info@downrivermarines.net,,153
Edson Kline VanSlyke #1423,mcl-det-1423-mi,local,Det 1423,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Bay County,,mi_26017,American Legion Post 18: 700 Adams St,Bay City,48708,43.597037,-83.886497,True,989-325-2823,sempercassie@hotmail.com,,1423
Elkhart Area Marines #1397,mcl-det-1397-mi,local,Det 1397,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Cass County,,mi_26027,VFW #985 1201 W Pike St Goshen,IN 46526-2001,,41.677619,-85.918078,True,574-315-5262,ddog7596@aol.com,,1397
Flint #155,mcl-det-155-mi,local,Det 155,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Lapeer County,,mi_26087,Detachment Home,7377 N Dort Hwy,,43.115553,-83.676041,True,810-694-2923,JPT1551037@COMCAST.NET,,155
Fred Cochran #151,mcl-det-151-mi,local,Det 151,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Ottawa County,,mi_26139,2950 Monroe Ave NE,Grand Rapids,49505,43.014361,-85.588227,True,616-466-2668,fhomrich1776@att.net,,151
Geo 'Toogs' St Martin #550,mcl-det-550-mi,local,Det 550,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Schoolcraft County,,mi_26153,610 W MUNISING AVE AMERICAN LEGION POST #131,MUNISING,49862,46.414926,-86.661911,True,(906) 202-2885,rkill6335@gmail.com,,550
Gogebic-Iron Marine #1133,mcl-det-1133-mi,local,Det 1133,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Iron County,,wi_55051,320 W MCLEOD AVE AMERICAN LEGION POST 5,IRONWOOD,49938,46.455305,-90.165277,True,,,lynn.f.sabel@usbank.com,1133
Greater Michigan #156,mcl-det-156-mi,local,Det 156,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Lucas County,,oh_39095,585 WEST ERIE STREET,ERIE STREET,49779,41.794078,-83.530318,True,,,halfpint16@ameritech.net,156
Irish Hills #1182,mcl-det-1182-mi,local,Det 1182,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Washtenaw County,,mi_26161,AMERICAN LEGION Post 550 330 Connor St,Onsted,49265,42.010214,-84.1877,True,734-244-6135,wburkett1967@gmail.com,,1182
Iron Mountain #1239,mcl-det-1239-mi,local,Det 1239,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Florence County,,wi_55037,916 River St,Iron Mountain,49801,45.81403,-88.066098,True,906-221-1738,mcldet.1239@gmail.com,,1239
John C Rock Saginaw Valley #902,mcl-det-902-mi,local,Det 902,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Bay County,,mi_26017,American Legion Post #439,5190 Weiss St,,43.444595,-84.018196,True,989-239-7166,rock902mcl@gmail.com ,,902
Kalamazoo #879,mcl-det-879-mi,local,Det 879,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Kalamazoo County,,mi_26077,Red Arrow VFW Post 1527 1920 E Kilgore Service Rd,Kalamazoo,49002,42.244554,-85.555809,True,760-481-9757,fry030709@gmail.com,,879
Keweenaw #1016,mcl-det-1016-mi,local,Det 1016,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Houghton County,,mi_26061,South Range VFW 44969 Baltic Ave,South Range,49963,47.068513,-88.640929,True,906-337-5068,Jimmattson@charter.net,,1016
Lake Superior #764,mcl-det-764-mi,local,Det 764,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Marquette County,,mi_26103,American Legion Post 44,700 W Bluff St,,46.546567,-87.40669,True,906-360-8570,grymoran@yahoo.com,,764
Macomb County #154,mcl-det-154-mi,local,Det 154,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Macomb County,,mi_26099,American Legion Post 351,46146 Cass Ave,,42.635028,-83.036708,True,248-464-3258,natejolliff@comcast.net,,154
Michiana Marines #1348,mcl-det-1348-mi,local,Det 1348,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Berrien County,,mi_26021,American Legion Post 37,756 US E 20,,41.683679,-86.881567,True,219-851-5971,jmhodges750@gmail.com,,1348
Monroe County #157,mcl-det-157-mi,local,Det 157,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Ottawa County,,oh_39123,VFW Post 1138: 400 Jones Ave,Monroe,48161,41.904399,-83.398711,True,409-718-6814,schneider39@yahoo.com,,157
Montford Point Marine #158,mcl-det-158-mi,local,Det 158,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Wayne County,,mi_26163,Detachment 158,13721 Joy Rd,,42.358496,-83.179113,True,313-482-5685,kelleehill85@yahoo.com,,158
Muskegon #703,mcl-det-703-mi,local,Det 703,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Newaygo County,,mi_26123,371 W Broadway Ave,Muskegon Heights,49444,43.20096,-86.25396,True,616-402-0238,harleymarine@comcast.net,,703
North Oakland County #570,mcl-det-570-mi,local,Det 570,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Oakland County,,mi_26125,169D Airport Rd,Waterford,48327,42.662518,-83.405532,True,248-794-7773,droach0311@gmail.com,,570
Northern Michigan #690,mcl-det-690-mi,local,Det 690,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Charlevoix County,,mi_26029,American Legion Hall: 455 Bay St,Petosky,49770,45.375902,-84.95283,True,,rhgrosberg@gmail.com,,690
Northwest #162,mcl-det-162-mi,local,Det 162,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Wayne County,,mi_26163,438 S Main St,Northville,48167,42.427017,-83.475316,True,734-260-0949,nlrjr52@gmail.com,,162
Oceana/Brett Witteveen #1225,mcl-det-1225-mi,local,Det 1225,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Oceana County,,mi_26127,Pentwater VFW 8440 US 31 N,Pentwater,49449,43.797844,-86.427039,True,231-301-0950,raabks@gmail.com,,1225
S/Sgt Bryan K Burgess #1337,mcl-det-1337-mi,local,Det 1337,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Wayne County,,mi_26163,6860 Middle Belt American Legion Post #396,Garden City,48135,42.337093,-83.331082,True,313-804-5791,mbuda2022@gmail.com,,1337
Shoreline #1027,mcl-det-1027-mi,local,Det 1027,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Allegan County,,mi_26005,174 West 8th Street Holland,MI 49423,,42.781534,-86.133304,True,616-546-0511,edlopezgunny@yahoo.com,,1027
U.P. Devil Dogs #1478,mcl-det-1478-mi,local,Det 1478,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Schoolcraft County,,mi_26153,VFW Post 4420,344 North Maple St,,45.964873,-86.244181,True,248-613-6810,ltcol54@yahoo.com,,1478
Upper Peninsula #444,mcl-det-444-mi,local,Det 444,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Delta County,,mi_26041,MOPH 1976: 1202 Sheridan Rd,Escabana,49829,45.760943,-87.069129,True,906-280-7463,menardart@gmail.com,,444
Wolverine #722,mcl-det-722-mi,local,Det 722,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Berrien County,,mi_26021,3127 Johnson Rd,Stevensville,49085,42.007727,-86.528306,True,269-362-0974,m_demorrow@yahoo.com,,722
Yagle Brothers #165,mcl-det-165-mi,local,Det 165,mcl_mi_26065,MCL,world-war-1,,MI,michigan,Leelanau County,,mi_26089,20833 Honor Hwy,Interlochen,49643,44.6588,-85.820804,True,231-253-1308,jfhiday@gmail.com,,165
Buffalo Ridge Leathernecks #1463,mcl-det-1463-mn,local,Det 1463,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Rock County,,mn_27133,Elks Lodge 1105 2nd Ave,,,43.635636,-95.933168,True,507-360-3171,stew6292@yahoo.com,,1463
Cannon Valley #460,mcl-det-460-mn,local,Det 460,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Rice County,,mn_27131,Faribault Elks Lodge #1166,28 3rd Street NW,,44.296145,-93.266185,True,507-210-2573,faribaultmarines@gmail.com,,460
Chevron #985,mcl-det-985-mn,local,Det 985,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Kandiyohi County,,mn_27067,1108 W Hwy 12 Willmar VFW,Willmar,56201,45.120293,-95.058458,True,(320) 593-3002,,,985
Forrest G James #589,mcl-det-589-mn,local,Det 589,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Nicollet County,,mn_27103,Morson Ario Strand VFW 950,1900 N Riverfront Dr,,44.185834,-93.985502,True,507-327-1958,andyqueen@gmail.com,,589
Gopher Marine #962,mcl-det-962-mn,local,Det 962,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Washington County,,mn_27163,1129 Arcade Arcade/Phalan AMERICAN LEGION,ST. PAUL,55109,44.975382,-93.066296,True,,,LGMAURER@COMCAST.NET,962
Heartland #473,mcl-det-473-mn,local,Det 473,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Morrison County,,mn_27097,American Legion Post 255,708 Front St.,,46.359151,-94.197467,True,208-763-6621,jhw@emily.net,,473
Lakes area leathernecks  1483,mcl-det-0-mn,local,Det 0,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Becker County,,mn_27005,810 W Lake Dr #1,Detroit Lakes,56501,46.80421,-95.85641,True,218-841-7106,mccormack3529@gmail.com,,0
Norh Country #585,mcl-det-585-mn,local,Det 585,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Hubbard County,,mn_27057,217 MINNESOTA AVE NW AMERICAN LEGION,BEMIDJI,56619,47.470404,-94.882936,True,,,F.APPL@PAULBUNYAN.NET,585
North Star #943,mcl-det-943-mn,local,Det 943,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Hennepin County,,mn_27053,6715 Lakeshore Dr S,Richfield,55423,44.88524,-93.267249,True,612-709-9546,wildhockeychix@yahoo.com,,943
Red Wing #510,mcl-det-510-mn,local,Det 510,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Pierce County,,wi_55093,Liberty's Restaurant: 303 West 3rd St,Red Wing,55066,44.565892,-92.53181,True,651-346-8820,smith.ed1961@gmail.com,,510
Runestone #1409,mcl-det-1409-mn,local,Det 1409,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Douglas County,,mn_27041,1102 3RD AVE E VFW POST 936,ALEXANDRIA,56308,45.8892,-95.361766,True,202-494-0108,crborgerding@gmail.com,,1409
Star of the North #1109,mcl-det-1109-mn,local,Det 1109,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Becker County,,mn_27005,900 1st St E,Park Rapids,56470,46.921669,-95.044756,True,218-255-2788,don.haagenson@gmail.com,,1109
Thor #606,mcl-det-606-mn,local,Det 606,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Olmsted County,,mn_27109,VFW Post 1215,2775 43rd St NW,,44.016845,-92.463918,True,507-251-6919,sempervince@hotmail.com,www.thromcl.org,606
Two Eagles #842,mcl-det-842-mn,local,Det 842,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Dakota County,,mn_27037,Prior Lake VFW,16306 Main St,,44.713004,-93.425067,True,952-484-9387,dddougp3@live.com,,842
Valhalla #171,mcl-det-171-mn,local,Det 171,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Stearns County,,mn_27145,VFW Granite Post: 9-18th Ave N,St Cloud,56303,45.554351,-94.175218,True,307-703-0722,ryanlermon@gmail.com,,171
Viking #536,mcl-det-536-mn,local,Det 536,mcl_mn_27123,MCL,world-war-1,,MN,minnesota,Ramsey County,,mn_27123,8100 NE PLEASANT VIEW DRIVE KRAUS-HARTIG VFW,SPRING LAKE PARK,55432,45.114206,-93.228718,True,,,MARKDWAN@MSN.COM,536
Charles M Cable #509,mcl-det-509-mo,local,Det 509,mcl_mo_29051,MCL,world-war-1,,MO,missouri,Pemiscot County,,mo_29155,1100 South Bypass VFW Hall,Kennett,63857,36.230354,-90.042084,True,,,lawsonml@mac.com,509
Cpl Mason O Yarbrough #1081,mcl-det-1081-mo,local,Det 1081,mcl_mo_29051,MCL,world-war-1,,MO,missouri,Cape Girardeau County,,mo_29031,2148 Broadway,Cape Girardeau,63701,37.313041,-89.548011,True,573-579-5064,woodsml37@yahoo.com,,1081
Gateway City #178,mcl-det-178-mo,local,Det 178,mcl_mo_29051,MCL,world-war-1,,MO,missouri,St. Charles County,,mo_29183,410 Rue St. Francois VFW Post 4105,Florissant,63031,38.793891,-90.328701,True,,,lawsonml@mac.com,178
Greater Ozarks #1184,mcl-det-1184-mo,local,Det 1184,mcl_mo_29051,MCL,world-war-1,,MO,missouri,Howell County,,mo_29091,Fire Station #1 1901 Kissinger St,West Plains,65775,36.729551,-91.849852,True,904.451.0774,conboykm@gmail.com,,1184
Jeffco #707,mcl-det-707-mo,local,Det 707,mcl_mo_29051,MCL,world-war-1,,MO,missouri,St. Louis County,,mo_29189,2301 Church Rd,Arnold,63010,38.43352,-90.380522,True,314-607-8174,derylstone@hotmail.com,,707
Kansas City #766,mcl-det-766-mo,local,Det 766,mcl_mo_29051,MCL,world-war-1,,MO,missouri,Jackson County,,mo_29095,8787 OLD SANTA FE DR. DAV CHAPTER #2,KANSAS CITY,64138,38.963022,-94.502151,True,(816) 761-7726,,,766
Lake of the Ozarks #1137,mcl-det-1137-mo,local,Det 1137,mcl_mo_29051,MCL,world-war-1,,MO,missouri,Camden County,,mo_29029,DET HOME: 3709 Kaiser Rd,Kaiser,65047,38.137543,-92.589107,True,618-244-7117,riggs2@live.com,,1137
Lincoln County Marines #1405,mcl-det-1405-mo,local,Det 1405,mcl_mo_29051,MCL,world-war-1,,MO,missouri,Lincoln County,,mo_29113,541 2nd St,Troy,63379,38.978839,-90.979911,True,363-290-1222,semperfi_marine2000@yahoo.com,,1405
Mineral Area Marines #1495,mcl-det-1495-mo,local,Det 1495,mcl_mo_29051,MCL,world-war-1,,MO,missouri,St. Francois County,,mo_29187,American Legion: 1604 W Columbia St,Farmington,63640,37.771699,-90.445197,True,573-915-0593,douglas.robinson@charter.net,,1495
